transaction_id,Date,location_id,platform_id,game_edition_id,sales_channel_id,retailer_id,release_phase_id,special_event_id,season,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,online_players,story_mode_players,dlc_revenue_usd,holiday_season
GTA5-104912,31/12/2017,77,2,1,1,3,3,4,Winter,772,11780.72,15.26,49.1,14389,6235,12826.16,1
GTA5-104916,31/12/2017,78,5,1,2,11,3,4,Winter,1609,25518.74,15.86,47.1,24402,12974,15699.74,1
GTA5-104920,31/12/2017,79,5,2,2,7,3,4,Winter,2542,31724.16,12.48,58.4,39834,14389,48854.49,1
GTA5-104963,31/12/2017,80,3,2,2,11,3,4,Winter,1238,28560.66,23.07,42.3,20672,9040,10469.28,1
GTA5-104923,31/12/2017,81,5,1,2,9,3,4,Winter,269,5993.32,22.28,25.7,5559,3317,3346.34,1
GTA5-104956,31/12/2017,82,4,2,2,9,3,4,Winter,700,17829,25.47,36.3,16115,10582,27532.44,1
GTA5-104928,31/12/2017,83,5,2,2,11,3,4,Winter,938,16818.34,17.93,40.2,13214,4724,14430.19,1
GTA5-104929,31/12/2017,84,2,1,2,10,3,4,Winter,801,11101.86,13.86,53.8,17021,8212,11135.53,1
GTA5-104905,31/12/2017,85,2,2,1,5,3,4,Winter,2573,45670.75,17.75,40.8,45919,24783,74516.51,1
GTA5-104993,31/12/2017,85,4,4,1,6,3,4,Winter,3835,107955.25,28.15,29.6,53492,19284,95313.21,1
GTA5-104983,31/12/2017,86,3,3,2,10,3,4,Winter,6682,150144.54,22.47,43.8,79229,54084,68066.7,1
GTA5-104895,31/12/2017,86,4,2,2,10,3,4,Winter,5135,106756.65,20.79,48,66311,50659,40856.16,1
GTA5-104991,31/12/2017,87,5,2,2,8,3,4,Winter,209,3954.28,18.92,36.9,2830,1231,2185.19,1
GTA5-104903,31/12/2017,87,3,1,2,7,3,4,Winter,223,4475.61,20.07,49.8,3860,2357,4987.07,1
GTA5-104936,31/12/2017,88,3,2,1,4,3,4,Winter,1190,20468,17.2,57,18641,6886,18811.25,1
GTA5-105071,31/01/2018,1,1,1,2,9,3,5,Winter,302,5351.44,17.72,40.9,5159,2171,5688.66,1
GTA5-105087,31/01/2018,2,1,2,1,4,3,5,Winter,585,10225.8,17.48,41.7,9364,3611,9947.39,1
GTA5-104999,31/01/2018,2,3,1,1,1,3,5,Winter,673,15310.75,22.75,43.1,12767,6360,7591.32,1
GTA5-105038,31/01/2018,3,1,2,2,10,3,5,Winter,147,2212.35,15.05,49.8,3103,2160,2078.18,1
GTA5-105068,31/01/2018,4,5,2,2,8,3,5,Winter,2691,49783.5,18.5,38.3,47105,38292,34279.37,1
GTA5-105073,31/01/2018,5,5,2,2,11,3,5,Winter,1422,19026.36,13.38,55.4,17045,13731,9801.17,1
GTA5-105023,31/01/2018,6,4,1,2,8,3,5,Winter,379,7636.85,20.15,49.6,4405,3250,3943.96,1
GTA5-105061,31/01/2018,7,5,2,2,9,3,5,Winter,568,7548.72,13.29,55.7,9664,6363,3983.17,1
GTA5-105035,31/01/2018,8,2,2,2,7,3,5,Winter,250,4272.5,17.09,43,7297,3847,3765.95,1
GTA5-105076,31/01/2018,9,4,2,1,6,3,5,Winter,1014,22135.62,21.83,45.4,15265,6074,8889.43,1
GTA5-105086,31/01/2018,10,3,3,1,1,3,5,Winter,1915,50690.05,26.47,33.8,28446,19113,18271.85,1
GTA5-104998,31/01/2018,10,4,1,1,2,3,5,Winter,1319,35283.25,26.75,33.1,20347,16145,13375.37,1
GTA5-105054,31/01/2018,11,2,1,2,8,3,5,Winter,292,4178.52,14.31,52.3,6323,4280,4274,1
GTA5-105074,31/01/2018,12,1,3,1,2,3,5,Winter,76,1396.88,18.38,38.7,1386,922,1222.46,1
GTA5-104996,31/01/2018,13,4,1,1,2,3,5,Winter,1535,46403.05,30.23,24.4,23765,18897,11540.5,1
GTA5-105084,31/01/2018,13,4,3,1,5,3,5,Winter,1356,30089.64,22.19,44.5,32303,11831,25026.42,1
GTA5-105000,31/01/2018,14,2,1,2,11,3,5,Winter,402,6134.52,15.26,49.1,6192,2914,3491.85,1
GTA5-105088,31/01/2018,14,4,3,2,10,3,5,Winter,430,7619.6,17.72,55.7,5972,4246,2912.97,1
GTA5-105049,31/01/2018,15,5,1,2,11,3,5,Winter,4730,72321.7,15.29,49,60459,35035,56367.42,1
GTA5-105089,31/01/2018,16,1,2,2,11,3,5,Winter,359,5898.37,16.43,45.2,6610,3502,6367.1,1
GTA5-105001,31/01/2018,16,2,1,1,5,3,5,Winter,458,8679.1,18.95,36.8,4933,2967,4190.81,1
GTA5-105033,31/01/2018,17,1,2,2,10,3,5,Winter,252,5040,20,33.3,6452,4244,3530.83,1
GTA5-105047,31/01/2018,18,3,1,2,7,3,5,Winter,319,7729.37,24.23,39.4,5534,3845,2684.04,1
GTA5-105040,31/01/2018,19,3,2,1,6,3,5,Winter,919,24289.17,26.43,33.9,15357,6471,11777.36,1
GTA5-105014,31/01/2018,20,3,2,2,7,3,5,Winter,1354,31940.86,23.59,41,14953,10408,9816.27,1
GTA5-105092,31/01/2018,21,5,2,2,9,3,5,Winter,199,3114.35,15.65,47.8,5075,1933,3306.9,1
GTA5-105004,31/01/2018,21,4,2,2,11,3,5,Winter,119,2850.05,23.95,40.1,2380,980,977.86,1
GTA5-105057,31/01/2018,22,2,3,1,5,3,5,Winter,450,6988.5,15.53,48.2,10461,6943,5403.68,1
GTA5-105028,31/01/2018,23,1,2,2,9,3,5,Winter,279,4324.5,15.5,48.3,4894,3867,2749.76,1
GTA5-105067,31/01/2018,24,1,2,1,4,3,5,Winter,172,3806.36,22.13,26.2,2030,1371,961.11,1
GTA5-105058,31/01/2018,25,1,2,2,8,3,5,Winter,69,937.71,13.59,54.7,1585,1007,592.81,1
GTA5-105015,31/01/2018,26,3,2,1,4,3,5,Winter,727,16510.17,22.71,43.2,13105,10013,10953.96,1
GTA5-105007,31/01/2018,27,2,2,1,4,3,5,Winter,1964,28163.76,14.34,52.2,23835,18716,24323.26,1
GTA5-105025,31/01/2018,28,1,1,1,1,3,5,Winter,236,2619.6,11.1,63,3000,2441,2887.13,1
GTA5-105094,31/01/2018,29,5,2,2,11,3,5,Winter,4228,68705,16.25,45.8,47741,31764,42699.87,1
GTA5-105006,31/01/2018,29,4,2,2,8,3,5,Winter,3196,70280.04,21.99,45,52645,27506,19423.65,1
GTA5-105075,31/01/2018,30,2,3,1,1,3,5,Winter,248,6321.52,25.49,15,4896,3442,2065.4,1
GTA5-105043,31/01/2018,31,1,2,2,11,3,5,Winter,481,6608.94,13.74,54.2,9080,3799,4752.91,1
GTA5-105053,31/01/2018,32,5,2,2,10,3,5,Winter,1617,28362.18,17.54,41.5,25979,15683,23431.79,1
GTA5-105037,31/01/2018,33,3,1,1,1,3,5,Winter,731,17887.57,24.47,38.8,14043,9946,10000.3,1
GTA5-105051,31/01/2018,34,4,2,1,3,3,5,Winter,390,3884.4,9.96,75.1,6329,2920,2559.56,1
GTA5-105064,31/01/2018,35,5,2,2,9,3,5,Winter,1891,17302.65,9.15,69.5,37251,13983,27777.93,1
GTA5-105078,31/01/2018,36,1,1,1,1,3,5,Winter,800,12928,16.16,46.1,21028,7193,23037.32,1
GTA5-105066,31/01/2018,37,2,1,2,9,3,5,Winter,245,4297.3,17.54,41.5,5713,2127,4798.04,1
GTA5-105069,31/01/2018,38,3,1,2,10,3,5,Winter,1092,28031.64,25.67,35.8,12422,6830,13323.73,1
GTA5-105042,31/01/2018,39,4,2,1,6,3,5,Winter,938,23590.7,25.15,37.1,20396,7963,12944.43,1
GTA5-105008,31/01/2018,40,5,4,2,8,3,5,Winter,2306,25112.34,10.89,63.7,34957,27336,29322.45,1
GTA5-105032,31/01/2018,41,5,2,2,9,3,5,Winter,3229,51986.9,16.1,46.3,72009,37273,37902.62,1
GTA5-105077,31/01/2018,42,3,1,2,7,3,5,Winter,452,6328,14,65,6574,2235,4940.88,1
GTA5-105039,31/01/2018,43,4,1,1,3,3,5,Winter,527,12874.61,24.43,38.9,8650,6470,6888.65,1
GTA5-105020,31/01/2018,44,4,2,2,7,3,5,Winter,436,11575.8,26.55,33.6,6907,5335,7430.61,1
GTA5-105052,31/01/2018,45,2,2,1,2,3,5,Winter,323,6808.84,21.08,29.7,6223,3167,3552.78,1
GTA5-105055,31/01/2018,46,4,3,2,9,3,5,Winter,326,6973.14,21.39,46.5,5407,2258,3834.6,1
GTA5-105029,31/01/2018,47,4,3,1,6,3,5,Winter,284,6290.6,22.15,44.6,4492,2646,2043.64,1
GTA5-105017,31/01/2018,48,1,2,1,4,3,5,Winter,379,6374.78,16.82,43.9,4424,3137,2330.14,1
GTA5-105019,31/01/2018,49,4,2,1,2,3,5,Winter,323,7387.01,22.87,42.8,7531,3020,5854.97,1
GTA5-105056,31/01/2018,50,5,2,2,10,3,5,Winter,1440,19440,13.5,55,18818,14839,7000.53,1
GTA5-104997,31/01/2018,51,5,3,2,9,3,5,Winter,1744,26351.84,15.11,49.6,22416,12881,12417.34,1
GTA5-105085,31/01/2018,51,3,2,1,6,3,5,Winter,1880,49462.8,26.31,34.2,24381,18689,14910.37,1
GTA5-105080,31/01/2018,52,2,1,2,8,3,5,Winter,383,5136.03,13.41,55.3,5299,3487,2892.17,1
GTA5-105021,31/01/2018,53,3,1,2,8,3,5,Winter,154,4107.18,26.67,33.3,3221,1899,2132.23,1
GTA5-105070,31/01/2018,54,1,2,2,9,3,5,Winter,115,1656,14.4,52,2022,1363,1001.85,1
GTA5-105010,31/01/2018,55,2,2,2,11,3,5,Winter,1360,24262.4,17.84,40.5,21822,9909,23013.18,1
GTA5-105018,31/01/2018,56,2,4,1,4,3,5,Winter,746,10182.9,13.65,54.5,10140,7052,4669.32,1
GTA5-105030,31/01/2018,57,1,3,2,9,3,5,Winter,566,6808.98,12.03,59.9,11138,8944,4085.98,1
GTA5-105013,31/01/2018,58,1,1,2,11,3,5,Winter,805,7607.25,9.45,68.5,13189,8012,5573.66,1
GTA5-105036,31/01/2018,59,3,1,1,2,3,5,Winter,431,10115.57,23.47,41.3,8873,3793,7838.52,1
GTA5-105062,31/01/2018,60,2,2,2,7,3,5,Winter,711,8468.01,11.91,60.3,9811,4483,2586.88,1
GTA5-105002,31/01/2018,61,2,2,2,9,3,5,Winter,180,4107.6,22.82,23.9,5882,2174,3032.43,1
GTA5-105090,31/01/2018,61,2,2,2,7,3,5,Winter,370,6500.9,17.57,41.4,4062,1624,3446.91,1
GTA5-105031,31/01/2018,62,2,1,2,11,3,5,Winter,749,11294.92,15.08,49.7,12454,6451,3829.54,1
GTA5-105011,31/01/2018,63,5,3,2,8,3,5,Winter,2016,27216,13.5,55,25251,20042,20706.11,1
GTA5-105082,31/01/2018,64,4,2,2,8,3,5,Winter,729,18071.91,24.79,38,10881,4722,6510.92,1
GTA5-105045,31/01/2018,65,3,1,1,2,3,5,Winter,584,10745.6,18.4,54,13774,4609,4506.27,1
GTA5-105046,31/01/2018,66,5,1,2,11,3,5,Winter,910,15197,16.7,44.3,20450,11589,6858.74,1
GTA5-105034,31/01/2018,67,5,2,2,11,3,5,Winter,2732,32620.08,11.94,60.2,29022,16133,14106.82,1
GTA5-105081,31/01/2018,68,4,1,1,3,3,5,Winter,955,24285.65,25.43,36.4,28880,10967,26465.4,1
GTA5-105060,31/01/2018,69,2,2,1,3,3,5,Winter,317,6796.48,21.44,28.5,4978,3139,4967.67,1
GTA5-105059,31/01/2018,70,1,2,2,10,3,5,Winter,969,21502.11,22.19,26,13075,10206,10908.95,1
GTA5-105050,31/01/2018,71,3,2,2,7,3,5,Winter,820,13972.8,17.04,57.4,8740,4823,2928.3,1
GTA5-105072,31/01/2018,72,3,2,2,7,3,5,Winter,576,14670.72,25.47,36.3,8953,3829,7969.12,1
GTA5-105026,31/01/2018,73,5,3,2,9,3,5,Winter,1075,21596.75,20.09,33,20702,8129,10063.92,1
GTA5-105065,31/01/2018,74,3,3,2,11,3,5,Winter,1762,47203.98,26.79,33,39112,25975,24656.26,1
GTA5-105009,31/01/2018,75,1,3,1,2,3,5,Winter,1451,16802.58,11.58,61.4,26320,12680,26099.52,1
GTA5-105024,31/01/2018,76,5,3,2,10,3,5,Winter,341,5469.64,16.04,46.5,7897,3178,2063.81,1
GTA5-105012,31/01/2018,77,3,2,2,11,3,5,Winter,1288,17053.12,13.24,66.9,24375,14078,13279.62,1
GTA5-105016,31/01/2018,78,1,2,2,7,3,5,Winter,720,13212,18.35,38.8,18107,6386,8696.24,1
GTA5-105027,31/01/2018,79,5,2,2,9,3,5,Winter,1651,22783.8,13.8,54,36928,17637,21763.11,1
GTA5-105022,31/01/2018,80,2,2,2,9,3,5,Winter,954,10932.84,11.46,61.8,12351,6785,5832.69,1
GTA5-105079,31/01/2018,81,1,2,2,11,3,5,Winter,174,2244.6,12.9,57,4163,1749,4432.91,1
GTA5-105048,31/01/2018,82,4,2,2,7,3,5,Winter,1022,20317.36,19.88,50.3,15676,12774,18006.64,1
GTA5-105044,31/01/2018,83,3,2,1,2,3,5,Winter,855,11491.2,13.44,66.4,8640,6159,6566.07,1
GTA5-105041,31/01/2018,84,3,3,2,11,3,5,Winter,1600,32688,20.43,48.9,21709,9543,21614.87,1
GTA5-105005,31/01/2018,85,3,2,1,5,3,5,Winter,3468,52297.44,15.08,62.3,68762,42366,81493.3,1
GTA5-105093,31/01/2018,85,4,2,1,5,3,5,Winter,2527,63351.89,25.07,37.3,50152,19003,41527.11,1
GTA5-104995,31/01/2018,86,3,1,1,6,3,5,Winter,6168,139088.4,22.55,43.6,90361,61871,79024.64,1
GTA5-105083,31/01/2018,86,4,2,1,1,3,5,Winter,4404,122915.64,27.91,30.2,112654,64419,46680.95,1
GTA5-105003,31/01/2018,87,5,2,2,10,3,5,Winter,174,3145.92,18.08,39.7,3863,1637,1668.37,1
GTA5-105091,31/01/2018,87,2,2,1,4,3,5,Winter,125,1937.5,15.5,48.3,1880,1463,1071.4,1
GTA5-105063,31/01/2018,88,1,1,2,7,3,5,Winter,531,9457.11,17.81,40.6,11421,6339,10955.71,1
GTA5-105161,28/02/2018,1,3,4,1,4,3,2,Winter,178,6513.02,36.59,8.5,7868,4041,5095.4,0
GTA5-105099,28/02/2018,2,1,4,1,5,3,2,Winter,244,6087.8,24.95,16.8,6769,5504,2949.21,0
GTA5-105177,28/02/2018,3,5,2,2,9,3,2,Winter,119,3168.97,26.63,11.2,5434,1816,2771.66,0
GTA5-105169,28/02/2018,4,4,2,2,10,3,2,Winter,1217,38347.67,31.51,21.2,44557,16325,38676.09,0
GTA5-105175,28/02/2018,5,3,2,2,9,3,2,Winter,623,21275.45,34.15,14.6,18068,6234,13719.02,0
GTA5-105130,28/02/2018,6,5,1,2,10,3,2,Winter,122,3113.44,25.52,14.9,6826,3474,6319.05,0
GTA5-105149,28/02/2018,7,5,1,2,11,3,2,Winter,165,4294.95,26.03,13.2,10128,4072,5760.08,0
GTA5-105137,28/02/2018,8,4,2,1,6,3,2,Winter,170,6172.7,36.31,9.2,6085,4357,3477.61,0
GTA5-105155,28/02/2018,9,3,4,2,7,3,2,Winter,570,18507.9,32.47,18.8,20921,13695,9518.28,0
GTA5-105098,28/02/2018,10,3,2,2,7,3,2,Winter,593,22599.23,38.11,4.7,35090,19848,19779.83,0
GTA5-105117,28/02/2018,11,5,1,2,7,3,2,Winter,381,9803.13,25.73,14.2,8727,3432,4644.23,0
GTA5-105148,28/02/2018,12,1,2,2,9,3,2,Winter,28,666.68,23.81,20.6,1553,786,695.26,0
GTA5-105096,28/02/2018,13,2,2,1,3,3,2,Winter,520,15594.8,29.99,0,19091,14029,11007.94,0
GTA5-105100,28/02/2018,14,2,2,1,4,3,2,Winter,159,3575.91,22.49,25,5081,3441,1681.2,0
GTA5-105168,28/02/2018,15,1,2,2,8,3,2,Winter,1183,26889.59,22.73,24.2,56600,25197,23665.87,0
GTA5-105101,28/02/2018,16,5,2,2,11,3,2,Winter,211,5777.18,27.38,8.7,12133,9035,7560.28,0
GTA5-105158,28/02/2018,17,2,1,2,10,3,2,Winter,170,4583.2,26.96,10.1,5189,3652,2203.3,0
GTA5-105167,28/02/2018,18,1,3,2,8,3,2,Winter,101,2932.03,29.03,3.2,3168,1745,1678.21,0
GTA5-105122,28/02/2018,19,2,2,1,2,3,2,Winter,248,6596.8,26.6,11.3,18430,6396,5766.33,0
GTA5-105114,28/02/2018,20,5,4,2,9,3,2,Winter,367,10026.44,27.32,8.9,26117,13448,26938.62,0
GTA5-105104,28/02/2018,21,3,4,1,6,3,2,Winter,50,1779.5,35.59,11,3707,2260,1252.55,0
GTA5-105120,28/02/2018,22,4,1,1,3,3,2,Winter,284,10209.8,35.95,10.1,14686,4915,13308.36,0
GTA5-105179,28/02/2018,23,4,2,1,5,3,2,Winter,169,6413.55,37.95,5.1,6178,4952,3987.99,0
GTA5-105121,28/02/2018,24,5,2,2,11,3,2,Winter,146,3927.4,26.9,10.3,4527,1547,2968.18,0
GTA5-105118,28/02/2018,25,2,2,1,2,3,2,Winter,28,796.04,28.43,5.2,1818,732,1517.86,0
GTA5-105115,28/02/2018,26,3,1,2,11,3,2,Winter,381,13575.03,35.63,10.9,13791,7729,8135.86,0
GTA5-105107,28/02/2018,27,3,2,1,5,3,2,Winter,1603,57820.21,36.07,9.8,52554,26722,43894.97,0
GTA5-105162,28/02/2018,28,1,1,2,7,3,2,Winter,113,2734.6,24.2,19.3,3398,2685,2885.13,0
GTA5-105106,28/02/2018,29,4,2,2,10,3,2,Winter,1330,50473.5,37.95,5.1,58150,27778,49275.68,0
GTA5-105126,28/02/2018,30,3,1,1,4,3,2,Winter,139,5391.81,38.79,3,4084,2692,1275.73,0
GTA5-105156,28/02/2018,31,5,4,2,9,3,2,Winter,348,9747.48,28.01,6.6,14484,5070,12219.28,0
GTA5-105147,28/02/2018,32,5,4,2,10,3,2,Winter,592,16848.32,28.46,5.1,27058,10881,14370.34,0
GTA5-105181,28/02/2018,33,2,3,2,9,3,2,Winter,171,4907.7,28.7,4.3,7097,4993,4784.59,0
GTA5-105139,28/02/2018,34,2,2,2,9,3,2,Winter,123,2781.03,22.61,24.6,2727,1940,1017.65,0
GTA5-105171,28/02/2018,35,5,4,2,10,3,2,Winter,951,27208.11,28.61,4.6,26899,20658,21939.82,0
GTA5-105132,28/02/2018,36,5,2,2,8,3,2,Winter,536,14177.2,26.45,11.8,24602,13606,12496.53,0
GTA5-105153,28/02/2018,37,1,2,2,7,3,2,Winter,82,2104.94,25.67,14.4,4840,3275,2489.49,0
GTA5-105124,28/02/2018,38,3,2,2,7,3,2,Winter,372,14534.04,39.07,2.3,23463,7886,18405.91,0
GTA5-105142,28/02/2018,39,3,2,1,6,3,2,Winter,557,19222.07,34.51,13.7,18994,9191,6504.61,0
GTA5-105108,28/02/2018,40,1,2,2,11,3,2,Winter,593,16040.65,27.05,9.8,24230,15757,13727.84,0
GTA5-105119,28/02/2018,41,2,2,2,9,3,2,Winter,963,28042.56,29.12,2.9,40341,15701,35885.02,0
GTA5-105141,28/02/2018,42,3,1,2,11,3,2,Winter,143,5175.17,36.19,9.5,7352,3433,2090.51,0
GTA5-105138,28/02/2018,43,1,3,2,9,3,2,Winter,140,4127.2,29.48,1.7,7793,2647,6327.38,0
GTA5-105182,28/02/2018,44,4,2,2,10,3,2,Winter,107,4030.69,37.67,5.8,8968,6490,8940.55,0
GTA5-105129,28/02/2018,45,2,2,1,1,3,2,Winter,142,3598.28,25.34,15.5,9661,3427,4073.65,0
GTA5-105135,28/02/2018,46,2,2,2,8,3,2,Winter,114,3241.02,28.43,5.2,5599,3839,5026.96,0
GTA5-105157,28/02/2018,47,1,2,1,2,3,2,Winter,78,1829.1,23.45,21.8,3372,1136,2511.26,0
GTA5-105165,28/02/2018,48,4,3,2,8,3,2,Winter,187,7261.21,38.83,2.9,9841,3693,6020.97,0
GTA5-105146,28/02/2018,49,5,2,2,9,3,2,Winter,212,5372.08,25.34,15.5,9236,3898,4979.12,0
GTA5-105123,28/02/2018,50,1,2,1,4,3,2,Winter,427,10653.65,24.95,16.8,15473,5911,7307.85,0
GTA5-105097,28/02/2018,51,3,2,1,2,3,2,Winter,531,19875.33,37.43,6.4,17429,12331,11097.6,0
GTA5-105150,28/02/2018,52,3,2,2,9,3,2,Winter,254,8216.9,32.35,19.1,9794,6368,3331.35,0
GTA5-105133,28/02/2018,53,2,1,2,8,3,2,Winter,48,1279.68,26.66,11.1,2176,1096,1811.71,0
GTA5-105151,28/02/2018,54,4,2,2,9,3,2,Winter,67,2405.97,35.91,10.2,2065,1544,1076.19,0
GTA5-105110,28/02/2018,55,2,3,1,4,3,2,Winter,565,14706.95,26.03,13.2,20751,12734,5138.54,0
GTA5-105143,28/02/2018,56,2,2,1,1,3,2,Winter,312,9356.88,29.99,0,7916,5700,5460.8,0
GTA5-105131,28/02/2018,57,3,1,1,2,3,2,Winter,295,9366.25,31.75,20.6,13028,8434,10451.45,0
GTA5-105113,28/02/2018,58,5,2,2,8,3,2,Winter,604,15069.8,24.95,16.8,22202,16127,7916.02,0
GTA5-105152,28/02/2018,59,4,2,2,8,3,2,Winter,136,5280.88,38.83,2.9,9740,3446,8177,0
GTA5-105136,28/02/2018,60,5,2,2,11,3,2,Winter,349,9429.98,27.02,9.9,14502,6441,5994.71,0
GTA5-105102,28/02/2018,61,2,1,2,8,3,2,Winter,92,2759.08,29.99,0,3662,2177,3131.54,0
GTA5-105172,28/02/2018,62,2,1,1,5,3,2,Winter,249,6832.56,27.44,8.5,9632,6663,3529.96,0
GTA5-105111,28/02/2018,63,4,1,1,3,3,2,Winter,496,18862.88,38.03,4.9,23503,15340,19280.13,0
GTA5-105173,28/02/2018,64,3,1,2,9,3,2,Winter,270,10084.5,37.35,6.6,13485,8561,4735.11,0
GTA5-105166,28/02/2018,65,1,2,2,8,3,2,Winter,198,5177.7,26.15,12.8,7805,2803,5838.01,0
GTA5-105127,28/02/2018,66,5,1,2,10,3,2,Winter,366,9131.7,24.95,16.8,12939,9985,9607.86,0
GTA5-105180,28/02/2018,67,3,1,2,8,3,2,Winter,693,25245.99,36.43,8.9,35356,16089,14400.21,0
GTA5-105144,28/02/2018,68,5,1,2,7,3,2,Winter,681,17992.02,26.42,11.9,31277,11662,23083.29,0
GTA5-105170,28/02/2018,69,5,1,2,9,3,2,Winter,235,6511.85,27.71,7.6,9779,5642,3943.88,0
GTA5-105145,28/02/2018,70,5,2,2,7,3,2,Winter,445,12464.45,28.01,6.6,19524,13572,15601.84,0
GTA5-105174,28/02/2018,71,5,2,2,10,3,2,Winter,231,6643.56,28.76,4.1,11211,4575,7979.33,0
GTA5-105176,28/02/2018,72,1,2,2,7,3,2,Winter,182,5458.18,29.99,0,5972,3004,2633.45,0
GTA5-105128,28/02/2018,73,5,4,2,11,3,2,Winter,470,12205.9,25.97,13.4,20930,12190,11076.54,0
GTA5-105178,28/02/2018,74,1,1,1,6,3,2,Winter,507,12451.92,24.56,18.1,32983,11723,30325.42,0
GTA5-105109,28/02/2018,75,4,1,2,10,3,2,Winter,661,24767.67,37.47,6.3,24437,11746,14497.72,0
GTA5-105134,28/02/2018,76,2,2,2,7,3,2,Winter,65,1438.45,22.13,26.2,4162,3363,3049.6,0
GTA5-105112,28/02/2018,77,3,2,2,8,3,2,Winter,560,20669.6,36.91,7.7,23053,13102,9038.52,0
GTA5-105116,28/02/2018,78,4,2,2,9,3,2,Winter,405,15855.75,39.15,2.1,14164,5023,6584.99,0
GTA5-105163,28/02/2018,79,5,1,2,9,3,2,Winter,525,14784,28.16,6.1,27122,20923,19794.31,0
GTA5-105125,28/02/2018,80,5,4,2,9,3,2,Winter,454,11735.9,25.85,13.8,35055,14913,23501.65,0
GTA5-105159,28/02/2018,81,5,1,2,10,3,2,Winter,185,4016.35,21.71,27.6,5203,4080,2565.82,0
GTA5-105160,28/02/2018,82,1,3,2,9,3,2,Winter,401,11773.36,29.36,2.1,13872,4970,13147.64,0
GTA5-105164,28/02/2018,83,5,2,2,11,3,2,Winter,336,8352.96,24.86,17.1,8059,4800,5733.47,0
GTA5-105140,28/02/2018,84,1,1,2,7,3,2,Winter,422,10845.4,25.7,14.3,12854,7922,8058.93,0
GTA5-105105,28/02/2018,85,2,2,2,7,3,2,Winter,868,24312.68,28.01,6.6,48274,16578,27026.28,0
GTA5-105095,28/02/2018,86,1,3,2,9,3,2,Winter,2090,57349.6,27.44,8.5,82293,41122,34601.63,0
GTA5-105103,28/02/2018,87,1,2,2,11,3,2,Winter,48,1320,27.5,8.3,2170,1218,1975.69,0
GTA5-105154,28/02/2018,88,4,2,2,9,3,2,Winter,444,15553.32,35.03,12.4,13168,8645,12912.66,0
GTA5-105247,31/03/2018,1,4,4,1,4,3,6,Spring,230,4846.1,21.07,47.3,6429,3675,4541.88,0
GTA5-105187,31/03/2018,2,3,1,2,10,3,6,Spring,413,8177.4,19.8,50.5,13045,7248,10744.17,0
GTA5-105275,31/03/2018,2,3,3,2,8,3,6,Spring,608,12640.32,20.79,48,11820,8708,9187.57,0
GTA5-105205,31/03/2018,3,5,2,2,11,3,6,Spring,176,2148.96,12.21,59.3,4751,2057,1624.93,0
GTA5-105256,31/03/2018,4,1,2,1,2,3,6,Spring,1273,22863.08,17.96,40.1,30863,11636,28928.17,0
GTA5-105233,31/03/2018,5,1,4,1,6,3,6,Spring,428,7686.88,17.96,40.1,10831,8653,9781.37,0
GTA5-105252,31/03/2018,6,5,1,2,10,3,6,Spring,355,4867.05,13.71,54.3,9466,3631,6986.74,0
GTA5-105245,31/03/2018,7,3,2,2,11,3,6,Spring,265,6781.35,25.59,36,7457,4755,5195.1,0
GTA5-105269,31/03/2018,8,5,2,2,10,3,6,Spring,378,8762.04,23.18,22.7,7955,3627,5549.09,0
GTA5-105263,31/03/2018,9,5,2,2,9,3,6,Spring,641,15742.96,24.56,18.1,22349,10461,9954.38,0
GTA5-105274,31/03/2018,10,5,3,2,7,3,6,Spring,1154,24118.6,20.9,30.3,33591,16171,19497.03,0
GTA5-105186,31/03/2018,10,3,3,1,5,3,6,Spring,894,27132.9,30.35,24.1,30894,16246,20066.07,0
GTA5-105258,31/03/2018,11,3,3,2,8,3,6,Spring,282,6889.26,24.43,38.9,8497,2835,5033.09,0
GTA5-105213,31/03/2018,12,2,2,2,8,3,6,Spring,69,1032.93,14.97,50.1,1328,733,1521.59,0
GTA5-105184,31/03/2018,13,5,2,2,10,3,6,Spring,1548,20340.72,13.14,56.2,53233,20191,23484.49,0
GTA5-105272,31/03/2018,13,5,2,2,9,3,6,Spring,1267,20284.67,16.01,46.6,31866,25013,17545.07,0
GTA5-105276,31/03/2018,14,3,1,2,8,3,6,Spring,346,7414.78,21.43,46.4,7144,4662,4455.07,0
GTA5-105188,31/03/2018,14,4,2,1,5,3,6,Spring,261,5666.31,21.71,45.7,5990,3118,6136.48,0
GTA5-105231,31/03/2018,15,1,3,2,9,3,6,Spring,1716,29326.44,17.09,43,42305,34222,34495.67,0
GTA5-105189,31/03/2018,16,5,3,2,8,3,6,Spring,601,11082.44,18.44,38.5,12359,6352,5887.54,0
GTA5-105277,31/03/2018,16,1,1,2,11,3,6,Spring,265,4218.8,15.92,46.9,6575,3696,2850.84,0
GTA5-105223,31/03/2018,17,3,2,2,9,3,6,Spring,272,5698.4,20.95,47.6,7319,5760,3431.26,0
GTA5-105260,31/03/2018,18,3,2,1,3,3,6,Spring,239,3776.2,15.8,60.5,6041,2435,4430.3,0
GTA5-105265,31/03/2018,19,3,2,1,3,3,6,Spring,545,12267.95,22.51,43.7,14906,9072,7846.06,0
GTA5-105202,31/03/2018,20,4,1,1,3,3,6,Spring,677,13804.03,20.39,49,12770,8157,14893.6,0
